resp_id,usid,fixed_set,periodic_set,military_region,province,district,village,hamlet,year,month,resp_num,sex,sex_num,security_score,security_num,question_num,response_code,blacklisted,age_num,mar_num,eth_num
396100425_710601,396100425,710601MB5,5002B,3,96,10,04,25,71,06,01,M,0,B,1,5002,B,0,30,1,2
396100425_710602,396100425,710602MB5,5002B,3,96,10,04,25,71,06,02,M,0,B,1,5002,B,0,30,0,2
396100425_710603,396100425,710603MB5,5002B,3,96,10,04,25,71,06,03,M,0,B,1,5002,B,0,30,0,2
396100425_710604,396100425,710604FB5,5002B,3,96,10,04,25,71,06,04,F,1,B,1,5002,B,0,30,1,2
396100425_710605,396100425,710605FB5,5002B,3,96,10,04,25,71,06,05,F,1,B,1,5002,B,0,30,0,0
396100425_720501,396100425,720501FB5,5002B,3,96,10,04,25,72,05,01,F,1,B,1,5002,B,0,30,0,2
396100425_720502,396100425,720502FB5,5002B,3,96,10,04,25,72,05,02,F,1,B,1,5002,B,0,30,0,2
396100425_720503,396100425,720503MB5,5002B,3,96,10,04,25,72,05,03,M,0,B,1,5002,B,0,30,0,0
396100425_720504,396100425,720504MB5,5002B,3,96,10,04,25,72,05,04,M,0,B,1,5002,B,0,30,0,4
396100425_720505,396100425,720505FB5,5002B,3,96,10,04,25,72,05,05,F,1,B,1,5002,B,0,30,0,4
396100425_720601,396100425,720601MB5,5002B,3,96,10,04,25,72,06,01,M,0,B,1,5002,B,0,30,0,2
396100425_720602,396100425,720602FB5,5002B,3,96,10,04,25,72,06,02,F,1,B,1,5002,B,0,30,0,2
396100425_720603,396100425,720603MB5,5002B,3,96,10,04,25,72,06,03,M,0,B,1,5002,B,0,30,0,4
396100425_720604,396100425,720604MB5,5002B,3,96,10,04,25,72,06,04,M,0,B,1,5002,B,0,30,0,2
396100425_720605,396100425,720605FB5,5002B,3,96,10,04,25,72,06,05,F,1,B,1,5002,B,0,30,0,4
396100426_710301,396100426,710301MB5,5002B,3,96,10,04,26,71,03,01,M,0,B,1,5002,B,0,30,0,2
396100426_710302,396100426,710302MB5,5002B,3,96,10,04,26,71,03,02,M,0,B,1,5002,B,0,30,0,2
396100426_710303,396100426,710303MB5,5002B,3,96,10,04,26,71,03,03,M,0,B,1,5002,B,0,30,0,2
396100426_710304,396100426,710304MB5,5002B,3,96,10,04,26,71,03,04,M,0,B,1,5002,B,0,30,0,2
396100426_710305,396100426,710305MB5,5002B,3,96,10,04,26,71,03,05,M,0,B,1,5002,B,0,30,0,2
396100426_711101,396100426,711101FB5,5002B,3,96,10,04,26,71,11,01,F,1,B,1,5002,B,0,30,3,2
396100426_711102,396100426,711102MB5,5002B,3,96,10,04,26,71,11,02,M,0,B,1,5002,B,0,30,0,2
396100426_711103,396100426,711103MB5,5002B,3,96,10,04,26,71,11,03,M,0,B,1,5002,B,0,30,0,2
396100426_711104,396100426,711104MB5,5002B,3,96,10,04,26,71,11,04,M,0,B,1,5002,B,0,30,0,2
396100426_711105,396100426,711105FB5,5002B,3,96,10,04,26,71,11,05,F,1,B,1,5002,B,0,30,0,0
396100427_711001,396100427,711001MB5,5002B,3,96,10,04,27,71,10,01,M,0,B,1,5002,B,0,30,0,2
396100427_711002,396100427,711002FB5,5002B,3,96,10,04,27,71,10,02,F,1,B,1,5002,B,0,30,0,2
396100427_711003,396100427,711003MB5,5002B,3,96,10,04,27,71,10,03,M,0,B,1,5002,B,0,30,1,2
396100427_711004,396100427,711004FB5,5002B,3,96,10,04,27,71,10,04,F,1,B,1,5002,B,0,30,0,2
396100427_711005,396100427,711005FB5,5002B,3,96,10,04,27,71,10,05,F,1,B,1,5002,B,0,30,1,0
396100428_710501,396100428,710501MB5,5002B,3,96,10,04,28,71,05,01,M,0,B,1,5002,B,0,30,0,0
396100428_710502,396100428,710502MB5,5002B,3,96,10,04,28,71,05,02,M,0,B,1,5002,B,0,30,0,2
396100428_710503,396100428,710503MB5,5002B,3,96,10,04,28,71,05,03,M,0,B,1,5002,B,0,30,0,0
396100428_710504,396100428,710504MB5,5002B,3,96,10,04,28,71,05,04,M,0,B,1,5002,B,0,30,0,0
396100428_710505,396100428,710505MB5,5002B,3,96,10,04,28,71,05,05,M,0,B,1,5002,B,0,30,0,0
396100428_711201,396100428,711201FB5,5002B,3,96,10,04,28,71,12,01,F,1,B,1,5002,B,0,30,0,0
396100428_711202,396100428,711202FB5,5002B,3,96,10,04,28,71,12,02,F,1,B,1,5002,B,0,30,0,0
396100428_711203,396100428,711203FB5,5002B,3,96,10,04,28,71,12,03,F,1,B,1,5002,B,0,30,0,0
396100428_711204,396100428,711204FB5,5002B,3,96,10,04,28,71,12,04,F,1,B,1,5002,B,0,30,0,0
396100428_711205,396100428,711205FB5,5002B,3,96,10,04,28,71,12,05,F,1,B,1,5002,B,0,30,1,2
396100429_711001,396100429,711001MB5,5002B,3,96,10,04,29,71,10,01,M,0,B,1,5002,B,0,30,0,0
396100429_711002,396100429,711002MB5,5002B,3,96,10,04,29,71,10,02,M,0,B,1,5002,B,0,30,0,2
396100429_711003,396100429,711003MB5,5002B,3,96,10,04,29,71,10,03,M,0,B,1,5002,B,0,30,0,0
396100429_711004,396100429,711004MB5,5002B,3,96,10,04,29,71,10,04,M,0,B,1,5002,B,0,30,0,2
396100429_711005,396100429,711005FB5,5002B,3,96,10,04,29,71,10,05,F,1,B,1,5002,B,0,30,0,2
396101201_720101,396101201,720101MB5,5002B,3,96,10,12,01,72,01,01,M,0,B,1,5002,B,0,30,0,0
396101201_720102,396101201,720102MB5,5002B,3,96,10,12,01,72,01,02,M,0,B,1,5002,B,0,30,0,0
396101201_720103,396101201,720103MB5,5002B,3,96,10,12,01,72,01,03,M,0,B,1,5002,B,0,30,0,2
396101201_720104,396101201,720104MB5,5002B,3,96,10,12,01,72,01,04,M,0,B,1,5002,B,0,30,0,2
396101201_720105,396101201,720105MB5,5002B,3,96,10,12,01,72,01,05,M,0,B,1,5002,B,0,30,0,0
396110102_711101,396110102,711101MB5,5002B,3,96,11,01,02,71,11,01,M,0,B,1,5002,B,0,30,0,2
396110102_711102,396110102,711102FB5,5002B,3,96,11,01,02,71,11,02,F,1,B,1,5002,B,0,30,0,0
396110102_711103,396110102,711103MB5,5002B,3,96,11,01,02,71,11,03,M,0,B,1,5002,B,0,30,0,4
396110102_711104,396110102,711104MB5,5002B,3,96,11,01,02,71,11,04,M,0,B,1,5002,B,0,30,0,2
396110102_711105,396110102,711105MB5,5002B,3,96,11,01,02,71,11,05,M,0,B,1,5002,B,0,30,1,2
396110103_710401,396110103,710401FB5,5002B,3,96,11,01,03,71,04,01,F,1,B,1,5002,B,0,30,0,2
396110103_710402,396110103,710402FB5,5002B,3,96,11,01,03,71,04,02,F,1,B,1,5002,B,0,30,0,0
396110103_710403,396110103,710403FB5,5002B,3,96,11,01,03,71,04,03,F,1,B,1,5002,B,0,30,0,0
396110103_710404,396110103,710404MB5,5002B,3,96,11,01,03,71,04,04,M,0,B,1,5002,B,0,30,0,0
396110103_710405,396110103,710405FB5,5002B,3,96,11,01,03,71,04,05,F,1,B,1,5002,B,0,30,0,0
396110104_710401,396110104,710401MB5,5002B,3,96,11,01,04,71,04,01,M,0,B,1,5002,B,0,30,1,2
396110104_710402,396110104,710402FB5,5002B,3,96,11,01,04,71,04,02,F,1,B,1,5002,B,0,30,0,0
396110104_710403,396110104,710403FB5,5002B,3,96,11,01,04,71,04,03,F,1,B,1,5002,B,0,30,2,0
396110104_710404,396110104,710404MB5,5002B,3,96,11,01,04,71,04,04,M,0,B,1,5002,B,0,30,0,0
396110104_710405,396110104,710405FB5,5002B,3,96,11,01,04,71,04,05,F,1,B,1,5002,B,0,30,1,0
396110108_711201,396110108,711201MB5,5002B,3,96,11,01,08,71,12,01,M,0,B,1,5002,B,0,30,0,4
396110108_711202,396110108,711202MB5,5002B,3,96,11,01,08,71,12,02,M,0,B,1,5002,B,0,30,0,4
396110108_711203,396110108,711203FB5,5002B,3,96,11,01,08,71,12,03,F,1,B,1,5002,B,0,30,1,4
396110108_711204,396110108,711204FB5,5002B,3,96,11,01,08,71,12,04,F,1,B,1,5002,B,0,30,0,4
396110108_711205,396110108,711205MB5,5002B,3,96,11,01,08,71,12,05,M,0,B,1,5002,B,0,30,0,4
396110109_720801,396110109,720801MB5,5002B,3,96,11,01,09,72,08,01,M,0,B,1,5002,B,0,30,0,0
396110109_720802,396110109,720802FB5,5002B,3,96,11,01,09,72,08,02,F,1,B,1,5002,B,0,30,1,2
396110109_720803,396110109,720803FB5,5002B,3,96,11,01,09,72,08,03,F,1,B,1,5002,B,0,30,0,2
396110109_720804,396110109,720804MB5,5002B,3,96,11,01,09,72,08,04,M,0,B,1,5002,B,0,30,0,0
396110109_720805,396110109,720805FB5,5002B,3,96,11,01,09,72,08,05,F,1,B,1,5002,B,0,30,1,4
396110111_711201,396110111,711201MB5,5002B,3,96,11,01,11,71,12,01,M,0,B,1,5002,B,0,30,0,4
396110111_711202,396110111,711202FB5,5002B,3,96,11,01,11,71,12,02,F,1,B,1,5002,B,0,30,0,4
396110111_711203,396110111,711203MB5,5002B,3,96,11,01,11,71,12,03,M,0,B,1,5002,B,0,30,0,4
396110111_711204,396110111,711204MB5,5002B,3,96,11,01,11,71,12,04,M,0,B,1,5002,B,0,30,0,4
396110111_711205,396110111,711205FB5,5002B,3,96,11,01,11,71,12,05,F,1,B,1,5002,B,0,30,1,2
396110111_720601,396110111,720601MB5,5002B,3,96,11,01,11,72,06,01,M,0,B,1,5002,B,0,30,0,4
396110111_720602,396110111,720602MB5,5002B,3,96,11,01,11,72,06,02,M,0,B,1,5002,B,0,30,0,4
396110111_720603,396110111,720603MB5,5002B,3,96,11,01,11,72,06,03,M,0,B,1,5002,B,0,30,0,4
396110111_720604,396110111,720604MB5,5002B,3,96,11,01,11,72,06,04,M,0,B,1,5002,B,0,30,0,4
396110111_720605,396110111,720605MB5,5002B,3,96,11,01,11,72,06,05,M,0,B,1,5002,B,0,30,0,4
396110114_711101,396110114,711101FB5,5002B,3,96,11,01,14,71,11,01,F,1,B,1,5002,B,0,30,1,4
396110114_711102,396110114,711102FB5,5002B,3,96,11,01,14,71,11,02,F,1,B,1,5002,B,0,30,1,4
396110114_711103,396110114,711103MB5,5002B,3,96,11,01,14,71,11,03,M,0,B,1,5002,B,0,30,0,0
396110114_711104,396110114,711104MB5,5002B,3,96,11,01,14,71,11,04,M,0,B,1,5002,B,0,30,0,2
396110114_711105,396110114,711105FB5,5002B,3,96,11,01,14,71,11,05,F,1,B,1,5002,B,0,30,0,4
396110114_720601,396110114,720601FB5,5002B,3,96,11,01,14,72,06,01,F,1,B,1,5002,B,0,30,0,4
396110114_720602,396110114,720602FB5,5002B,3,96,11,01,14,72,06,02,F,1,B,1,5002,B,0,30,0,4
396110114_720603,396110114,720603MB5,5002B,3,96,11,01,14,72,06,03,M,0,B,1,5002,B,0,30,0,4
396110114_720604,396110114,720604MB5,5002B,3,96,11,01,14,72,06,04,M,0,B,1,5002,B,0,30,0,4
396110114_720605,396110114,720605MB5,5002B,3,96,11,01,14,72,06,05,M,0,B,1,5002,B,0,30,0,4
396110115_720201,396110115,720201FB5,5002B,3,96,11,01,15,72,02,01,F,1,B,1,5002,B,0,30,0,2
396110115_720202,396110115,720202FB5,5002B,3,96,11,01,15,72,02,02,F,1,B,1,5002,B,0,30,0,2
396110115_720203,396110115,720203MB5,5002B,3,96,11,01,15,72,02,03,M,0,B,1,5002,B,0,30,0,0
396110115_720204,396110115,720204MB5,5002B,3,96,11,01,15,72,02,04,M,0,B,1,5002,B,0,30,0,4
396110115_720205,396110115,720205FB5,5002B,3,96,11,01,15,72,02,05,F,1,B,1,5002,B,0,30,0,2
396110115_720801,396110115,720801MB5,5002B,3,96,11,01,15,72,08,01,M,0,B,1,5002,B,0,30,0,2
396110115_720802,396110115,720802MB5,5002B,3,96,11,01,15,72,08,02,M,0,B,1,5002,B,0,30,0,2
396110115_720803,396110115,720803MB5,5002B,3,96,11,01,15,72,08,03,M,0,B,1,5002,B,0,30,0,2
396110115_720804,396110115,720804MB5,5002B,3,96,11,01,15,72,08,04,M,0,B,1,5002,B,0,30,0,2
396110115_720805,396110115,720805FB5,5002B,3,96,11,01,15,72,08,05,F,1,B,1,5002,B,0,30,0,2
396110116_711101,396110116,711101MB5,5002B,3,96,11,01,16,71,11,01,M,0,B,1,5002,B,0,30,0,2
396110116_711102,396110116,711102MB5,5002B,3,96,11,01,16,71,11,02,M,0,B,1,5002,B,0,30,0,2
396110116_711103,396110116,711103MB5,5002B,3,96,11,01,16,71,11,03,M,0,B,1,5002,B,0,30,0,2
396110116_711104,396110116,711104FB5,5002B,3,96,11,01,16,71,11,04,F,1,B,1,5002,B,0,30,2,2
396110116_711105,396110116,711105FB5,5002B,3,96,11,01,16,71,11,05,F,1,B,1,5002,B,0,30,1,1
396110116_720601,396110116,720601MB5,5002B,3,96,11,01,16,72,06,01,M,0,B,1,5002,B,0,30,0,0
396110116_720602,396110116,720602FB5,5002B,3,96,11,01,16,72,06,02,F,1,B,1,5002,B,0,30,1,4
396110116_720603,396110116,720603FB5,5002B,3,96,11,01,16,72,06,03,F,1,B,1,5002,B,0,30,0,2
396110116_720604,396110116,720604MB5,5002B,3,96,11,01,16,72,06,04,M,0,B,1,5002,B,0,30,0,2
396110116_720605,396110116,720605FB5,5002B,3,96,11,01,16,72,06,05,F,1,B,1,5002,B,0,30,0,4
396110117_711101,396110117,711101MB5,5002B,3,96,11,01,17,71,11,01,M,0,B,1,5002,B,0,30,0,2
396110117_711102,396110117,711102FB5,5002B,3,96,11,01,17,71,11,02,F,1,B,1,5002,B,0,30,1,2
396110117_711103,396110117,711103FB5,5002B,3,96,11,01,17,71,11,03,F,1,B,1,5002,B,0,30,1,2
396110117_711104,396110117,711104MB5,5002B,3,96,11,01,17,71,11,04,M,0,B,1,5002,B,0,30,0,2
396110117_711105,396110117,711105FB5,5002B,3,96,11,01,17,71,11,05,F,1,B,1,5002,B,0,30,0,2
396110118_720601,396110118,720601FB5,5002B,3,96,11,01,18,72,06,01,F,1,B,1,5002,B,0,30,2,4
396110118_720602,396110118,720602MB5,5002B,3,96,11,01,18,72,06,02,M,0,B,1,5002,B,0,30,0,2
396110118_720603,396110118,720603FB5,5002B,3,96,11,01,18,72,06,03,F,1,B,1,5002,B,0,30,0,2
396110118_720604,396110118,720604FB5,5002B,3,96,11,01,18,72,06,04,F,1,B,1,5002,B,0,30,0,4
396110118_720605,396110118,720605FB5,5002B,3,96,11,01,18,72,06,05,F,1,B,1,5002,B,0,30,0,2
396110119_720101,396110119,720101FB5,5002B,3,96,11,01,19,72,01,01,F,1,B,1,5002,B,0,30,0,2
396110119_720102,396110119,720102MB5,5002B,3,96,11,01,19,72,01,02,M,0,B,1,5002,B,0,30,0,4
396110119_720103,396110119,720103FB5,5002B,3,96,11,01,19,72,01,03,F,1,B,1,5002,B,0,30,0,4
396110119_720104,396110119,720104MB5,5002B,3,96,11,01,19,72,01,04,M,0,B,1,5002,B,0,30,0,2
396110119_720105,396110119,720105MB5,5002B,3,96,11,01,19,72,01,05,M,0,B,1,5002,B,0,30,0,2
396110120_720301,396110120,720301FB5,5002B,3,96,11,01,20,72,03,01,F,1,B,1,5002,B,0,30,1,2
396110120_720302,396110120,720302MB5,5002B,3,96,11,01,20,72,03,02,M,0,B,1,5002,B,0,30,1,2
396110120_720303,396110120,720303MB5,5002B,3,96,11,01,20,72,03,03,M,0,B,1,5002,B,0,30,1,2
396110120_720304,396110120,720304FB5,5002B,3,96,11,01,20,72,03,04,F,1,B,1,5002,B,0,30,0,2
396110120_720305,396110120,720305MB5,5002B,3,96,11,01,20,72,03,05,M,0,B,1,5002,B,0,30,0,0
396110121_711201,396110121,711201MB5,5002B,3,96,11,01,21,71,12,01,M,0,B,1,5002,B,0,30,0,4
396110121_711202,396110121,711202MB5,5002B,3,96,11,01,21,71,12,02,M,0,B,1,5002,B,0,30,0,2
396110121_711203,396110121,711203FB5,5002B,3,96,11,01,21,71,12,03,F,1,B,1,5002,B,0,30,0,4
396110121_711204,396110121,711204MB5,5002B,3,96,11,01,21,71,12,04,M,0,B,1,5002,B,0,30,0,2
396110121_711205,396110121,711205FB5,5002B,3,96,11,01,21,71,12,05,F,1,B,1,5002,B,0,30,0,2
396110121_720701,396110121,720701MB5,5002B,3,96,11,01,21,72,07,01,M,0,B,1,5002,B,0,30,0,2
396110121_720702,396110121,720702MB5,5002B,3,96,11,01,21,72,07,02,M,0,B,1,5002,B,0,30,0,2
396110121_720703,396110121,720703MB5,5002B,3,96,11,01,21,72,07,03,M,0,B,1,5002,B,0,30,0,2
396110121_720704,396110121,720704FB5,5002B,3,96,11,01,21,72,07,04,F,1,B,1,5002,B,0,30,0,2
396110121_720705,396110121,720705MB5,5002B,3,96,11,01,21,72,07,05,M,0,B,1,5002,B,0,30,0,2
396110122_710601,396110122,710601MB5,5002B,3,96,11,01,22,71,06,01,M,0,B,1,5002,B,0,30,0,4
396110122_710602,396110122,710602MB5,5002B,3,96,11,01,22,71,06,02,M,0,B,1,5002,B,0,30,0,4
396110122_710603,396110122,710603FB5,5002B,3,96,11,01,22,71,06,03,F,1,B,1,5002,B,0,30,0,2
396110122_710604,396110122,710604MB5,5002B,3,96,11,01,22,71,06,04,M,0,B,1,5002,B,0,30,0,4
396110122_710605,396110122,710605FB5,5002B,3,96,11,01,22,71,06,05,F,1,B,1,5002,B,0,30,0,2
396110122_720801,396110122,720801FB5,5002B,3,96,11,01,22,72,08,01,F,1,B,1,5002,B,0,30,0,4
396110122_720802,396110122,720802FB5,5002B,3,96,11,01,22,72,08,02,F,1,B,1,5002,B,0,30,2,1
396110122_720803,396110122,720803MB5,5002B,3,96,11,01,22,72,08,03,M,0,B,1,5002,B,0,30,0,2
396110122_720804,396110122,720804MB5,5002B,3,96,11,01,22,72,08,04,M,0,B,1,5002,B,0,30,0,2
396110122_720805,396110122,720805FB5,5002B,3,96,11,01,22,72,08,05,F,1,B,1,5002,B,0,30,0,4
396110123_720301,396110123,720301FB5,5002B,3,96,11,01,23,72,03,01,F,1,B,1,5002,B,0,30,1,4
396110123_720302,396110123,720302MB5,5002B,3,96,11,01,23,72,03,02,M,0,B,1,5002,B,0,30,0,4
396110123_720303,396110123,720303FB5,5002B,3,96,11,01,23,72,03,03,F,1,B,1,5002,B,0,30,1,4
396110123_720304,396110123,720304FB5,5002B,3,96,11,01,23,72,03,04,F,1,B,1,5002,B,0,30,0,2
396110123_720305,396110123,720305MB5,5002B,3,96,11,01,23,72,03,05,M,0,B,1,5002,B,0,30,0,4
396110123_720601,396110123,720601MB5,5002B,3,96,11,01,23,72,06,01,M,0,B,1,5002,B,0,30,0,4
396110123_720602,396110123,720602FB5,5002B,3,96,11,01,23,72,06,02,F,1,B,1,5002,B,0,30,0,4
396110123_720603,396110123,720603MB5,5002B,3,96,11,01,23,72,06,03,M,0,B,1,5002,B,0,30,0,4
396110123_720604,396110123,720604FB5,5002B,3,96,11,01,23,72,06,04,F,1,B,1,5002,B,0,30,0,4
396110123_720605,396110123,720605FB5,5002B,3,96,11,01,23,72,06,05,F,1,B,1,5002,B,0,30,0,4
396110124_710701,396110124,710701MB5,5002B,3,96,11,01,24,71,07,01,M,0,B,1,5002,B,0,30,0,4
396110124_710702,396110124,710702MB5,5002B,3,96,11,01,24,71,07,02,M,0,B,1,5002,B,0,30,0,0
396110124_710703,396110124,710703MB5,5002B,3,96,11,01,24,71,07,03,M,0,B,1,5002,B,0,30,0,2
396110124_710704,396110124,710704MB5,5002B,3,96,11,01,24,71,07,04,M,0,B,1,5002,B,0,30,0,4
396110124_710705,396110124,710705FB5,5002B,3,96,11,01,24,71,07,05,F,1,B,1,5002,B,0,30,1,0
396110124_720301,396110124,720301MB5,5002B,3,96,11,01,24,72,03,01,M,0,B,1,5002,B,0,30,0,4
396110124_720302,396110124,720302FB5,5002B,3,96,11,01,24,72,03,02,F,1,B,1,5002,B,0,30,0,2
396110124_720303,396110124,720303MB5,5002B,3,96,11,01,24,72,03,03,M,0,B,1,5002,B,0,30,0,4
396110124_720304,396110124,720304FB5,5002B,3,96,11,01,24,72,03,04,F,1,B,1,5002,B,0,30,1,4
396110124_720305,396110124,720305FB5,5002B,3,96,11,01,24,72,03,05,F,1,B,1,5002,B,0,30,0,0
396110128_710501,396110128,710501MB5,5002B,3,96,11,01,28,71,05,01,M,0,B,1,5002,B,0,30,0,2
396110128_710502,396110128,710502MB5,5002B,3,96,11,01,28,71,05,02,M,0,B,1,5002,B,0,30,0,0
396110128_710503,396110128,710503MB5,5002B,3,96,11,01,28,71,05,03,M,0,B,1,5002,B,0,30,0,0
396110128_710504,396110128,710504MB5,5002B,3,96,11,01,28,71,05,04,M,0,B,1,5002,B,1,30,0,6
396110128_710505,396110128,710505MB5,5002B,3,96,11,01,28,71,05,05,M,0,B,1,5002,B,0,30,0,2
396110130_710501,396110130,710501MB5,5002B,3,96,11,01,30,71,05,01,M,0,B,1,5002,B,0,30,0,0
396110130_710502,396110130,710502MB5,5002B,3,96,11,01,30,71,05,02,M,0,B,1,5002,B,0,30,0,0
396110130_710503,396110130,710503FB5,5002B,3,96,11,01,30,71,05,03,F,1,B,1,5002,B,0,30,0,4
396110130_710504,396110130,710504FB5,5002B,3,96,11,01,30,71,05,04,F,1,B,1,5002,B,0,30,0,2
396110130_710505,396110130,710505MB5,5002B,3,96,11,01,30,71,05,05,M,0,B,1,5002,B,0,30,0,2
396110131_720601,396110131,720601FB5,5002B,3,96,11,01,31,72,06,01,F,1,B,1,5002,B,0,30,1,0
396110131_720602,396110131,720602FB5,5002B,3,96,11,01,31,72,06,02,F,1,B,1,5002,B,0,30,1,0
396110131_720603,396110131,720603MB5,5002B,3,96,11,01,31,72,06,03,M,0,B,1,5002,B,0,30,0,2
396110131_720604,396110131,720604MB5,5002B,3,96,11,01,31,72,06,04,M,0,B,1,5002,B,0,30,0,4
396110131_720605,396110131,720605FB5,5002B,3,96,11,01,31,72,06,05,F,1,B,1,5002,B,0,30,0,2
396110133_710501,396110133,710501FB5,5002B,3,96,11,01,33,71,05,01,F,1,B,1,5002,B,0,30,1,0
396110133_710502,396110133,710502FB5,5002B,3,96,11,01,33,71,05,02,F,1,B,1,5002,B,0,30,0,1
396110133_710503,396110133,710503MB5,5002B,3,96,11,01,33,71,05,03,M,0,B,1,5002,B,0,30,0,1
396110133_710504,396110133,710504MB5,5002B,3,96,11,01,33,71,05,04,M,0,B,1,5002,B,0,30,2,0
396110133_710505,396110133,710505FB5,5002B,3,96,11,01,33,71,05,05,F,1,B,1,5002,B,0,30,0,2
396110133_720701,396110133,720701MB5,5002B,3,96,11,01,33,72,07,01,M,0,B,1,5002,B,0,30,0,4
396110133_720702,396110133,720702FB5,5002B,3,96,11,01,33,72,07,02,F,1,B,1,5002,B,0,30,0,1
396110133_720703,396110133,720703FB5,5002B,3,96,11,01,33,72,07,03,F,1,B,1,5002,B,0,30,1,2
396110133_720704,396110133,720704FB5,5002B,3,96,11,01,33,72,07,04,F,1,B,1,5002,B,0,30,0,2
396110133_720705,396110133,720705MB5,5002B,3,96,11,01,33,72,07,05,M,0,B,1,5002,B,0,30,0,2
396110134_720701,396110134,720701MB5,5002B,3,96,11,01,34,72,07,01,M,0,B,1,5002,B,0,30,0,4
396110134_720702,396110134,720702MB5,5002B,3,96,11,01,34,72,07,02,M,0,B,1,5002,B,1,30,1,6
396110134_720703,396110134,720703MB5,5002B,3,96,11,01,34,72,07,03,M,0,B,1,5002,B,0,30,0,0
396110134_720704,396110134,720704FB5,5002B,3,96,11,01,34,72,07,04,F,1,B,1,5002,B,0,30,1,2
396110134_720705,396110134,720705FB5,5002B,3,96,11,01,34,72,07,05,F,1,B,1,5002,B,0,30,1,2
396110135_710501,396110135,710501FB5,5002B,3,96,11,01,35,71,05,01,F,1,B,1,5002,B,0,30,0,1
396110135_710502,396110135,710502FB5,5002B,3,96,11,01,35,71,05,02,F,1,B,1,5002,B,0,30,3,0
396110135_710503,396110135,710503FB5,5002B,3,96,11,01,35,71,05,03,F,1,B,1,5002,B,0,30,0,0
396110135_710504,396110135,710504MB5,5002B,3,96,11,01,35,71,05,04,M,0,B,1,5002,B,0,30,2,0
396110135_710505,396110135,710505FB5,5002B,3,96,11,01,35,71,05,05,F,1,B,1,5002,B,0,30,2,2
396110136_720101,396110136,720101FB5,5002B,3,96,11,01,36,72,01,01,F,1,B,1,5002,B,0,30,0,0
396110136_720102,396110136,720102MB5,5002B,3,96,11,01,36,72,01,02,M,0,B,1,5002,B,0,30,0,0
396110136_720103,396110136,720103MB5,5002B,3,96,11,01,36,72,01,03,M,0,B,1,5002,B,0,30,0,1
396110136_720104,396110136,720104MB5,5002B,3,96,11,01,36,72,01,04,M,0,B,1,5002,B,0,30,0,0
396110136_720105,396110136,720105MB5,5002B,3,96,11,01,36,72,01,05,M,0,B,1,5002,B,0,30,0,2
396110138_720601,396110138,720601MB5,5002B,3,96,11,01,38,72,06,01,M,0,B,1,5002,B,0,30,0,0
396110138_720602,396110138,720602MB5,5002B,3,96,11,01,38,72,06,02,M,0,B,1,5002,B,0,30,0,0
396110138_720603,396110138,720603MB5,5002B,3,96,11,01,38,72,06,03,M,0,B,1,5002,B,0,30,0,0
396110138_720604,396110138,720604FB5,5002B,3,96,11,01,38,72,06,04,F,1,B,1,5002,B,0,30,0,2
396110138_720605,396110138,720605FB5,5002B,3,96,11,01,38,72,06,05,F,1,B,1,5002,B,0,30,0,1
396110138_720801,396110138,720801FB5,5002B,3,96,11,01,38,72,08,01,F,1,B,1,5002,B,0,30,0,0
396110138_720802,396110138,720802MB5,5002B,3,96,11,01,38,72,08,02,M,0,B,1,5002,B,0,30,1,1
396110138_720803,396110138,720803MB5,5002B,3,96,11,01,38,72,08,03,M,0,B,1,5002,B,0,30,1,0
396110138_720804,396110138,720804MB5,5002B,3,96,11,01,38,72,08,04,M,0,B,1,5002,B,0,30,0,2
396110138_720805,396110138,720805FB5,5002B,3,96,11,01,38,72,08,05,F,1,B,1,5002,B,0,30,0,2
396110139_720501,396110139,720501FB5,5002B,3,96,11,01,39,72,05,01,F,1,B,1,5002,B,0,30,0,0
396110139_720502,396110139,720502MB5,5002B,3,96,11,01,39,72,05,02,M,0,B,1,5002,B,0,30,0,0
396110139_720503,396110139,720503FB5,5002B,3,96,11,01,39,72,05,03,F,1,B,1,5002,B,0,30,0,1
396110139_720504,396110139,720504FB5,5002B,3,96,11,01,39,72,05,04,F,1,B,1,5002,B,0,30,0,0
396110139_720505,396110139,720505FB5,5002B,3,96,11,01,39,72,05,05,F,1,B,1,5002,B,0,30,0,2
396110201_711101,396110201,711101MB5,5002B,3,96,11,02,01,71,11,01,M,0,B,1,5002,B,0,30,0,2
396110201_711102,396110201,711102MB5,5002B,3,96,11,02,01,71,11,02,M,0,B,1,5002,B,0,30,0,2
396110201_711103,396110201,711103MB5,5002B,3,96,11,02,01,71,11,03,M,0,B,1,5002,B,0,30,0,2
396110201_711104,396110201,711104FB5,5002B,3,96,11,02,01,71,11,04,F,1,B,1,5002,B,0,30,0,2
396110201_711105,396110201,711105FB5,5002B,3,96,11,02,01,71,11,05,F,1,B,1,5002,B,0,30,1,2
396110204_710401,396110204,710401MB5,5002B,3,96,11,02,04,71,04,01,M,0,B,1,5002,B,0,30,0,1
396110204_710402,396110204,710402MB5,5002B,3,96,11,02,04,71,04,02,M,0,B,1,5002,B,0,30,1,2
396110204_710403,396110204,710403MB5,5002B,3,96,11,02,04,71,04,03,M,0,B,1,5002,B,0,30,0,4
396110204_710404,396110204,710404MB5,5002B,3,96,11,02,04,71,04,04,M,0,B,1,5002,B,0,30,0,2
