folio,hog_num_personas_o98,jefe_edad_o98,hog_num_young_o98,hog_mean_sick_o98,hog_num_schoolage_o98,hog_mean_missed_o98,hog_num_personas_n99,jefe_edad_n99,hog_num_young_n99,hog_mean_sick_n99,hog_num_schoolage_n99,hog_mean_missed_n99,hog_income_o98,jefe_ag_worker_o98,jefe_dialect_o98,jefe_nivel_esc_o98,jefe_grado_esc_o98,jefe_ms_o98,jefe_hs_o98,hog_gasto_o98,hog_gasto_n99,hog_grado_pobreza,hog_indice_pobreza,hog_contba,hog_treatment
113968,12,50,2,10,4,0,9,50,1,1,4,0,200,TRUE,1,2,2,FALSE,FALSE,200,200,5,0.74346,1,TRUE
113973,10,39,3,0,2,0,7,40,2,0,2,0,150,TRUE,1,1,1,FALSE,FALSE,150,250,5,0.74346,1,TRUE
113976,8,29,1,8,3,0,8,32,1,0,3,0.3333333333333333,100,TRUE,1,2,2,FALSE,FALSE,100,220,5,0.74346,1,TRUE
113978,9,31,2,1.5,5,0.4,9,34,3,1.3333333333333333,4,0,20,FALSE,1,2,3,FALSE,FALSE,20,350,5,0.74346,1,TRUE
113985,8,26,3,5.333333333333333,1,0,8,28,1,0,3,0,999,FALSE,1,2,2,FALSE,FALSE,9888,250,5,0.74346,1,TRUE
113987,7,45,1,0,3,0,7,47,1,0,3,0,100,TRUE,1,2,2,FALSE,FALSE,100,300,5,0.74346,1,TRUE
113988,8,39,4,0,3,0,8,40,2,0,3,0,150,TRUE,1,2,1,FALSE,FALSE,150,270,5,0.74346,1,TRUE
113990,10,42,1,0,3,0,10,43,1,0,3,0,150,TRUE,1,2,3,FALSE,FALSE,150,400,5,0.74346,1,TRUE
113997,4,34,2,1.5,2,0,4,36,1,0,2,0,80,FALSE,1,2,2,FALSE,FALSE,80,200,5,0.74346,1,TRUE
113998,6,30,3,0,1,0,7,34,3,10,2,0,170,FALSE,1,2,2,FALSE,FALSE,170,250,5,0.74346,1,TRUE
114158,8,36,1,0,5,0,8,34,1,0,5,0,200,TRUE,2,2,2,FALSE,FALSE,200,150,5,1.31476,2,FALSE
114161,5,72,1,0,1,0,5,60,1,0,1,0,100,TRUE,2,2,1,FALSE,FALSE,100,100,5,1.31476,2,FALSE
114177,5,31,2,3,1,0,5,34,2,0,1,0,130,TRUE,1,2,5,FALSE,FALSE,130,250,5,1.31476,2,FALSE
114190,9,38,1,0,5,0,9,39,1,0,5,0,150,TRUE,2,2,3,FALSE,FALSE,150,200,5,1.31476,2,FALSE
114205,8,49,1,15,3,0,8,50,1,4,3,0,200,TRUE,2,3,2,TRUE,FALSE,200,150,5,1.31476,2,FALSE
114208,5,31,2,0,2,0,5,30,2,0,1,0,190,TRUE,2,2,4,FALSE,FALSE,190,150,5,1.31476,2,FALSE
114216,6,32,3,0,1,0,6,34,2,2,2,0,180,TRUE,2,1,1,FALSE,FALSE,180,100,5,1.31476,2,FALSE
114938,7,35,3,0,3,0,7,35,1,0,4,24.75,25,TRUE,1,2,2,FALSE,FALSE,25,300,5,2.18255,1,TRUE
114939,6,61,3,0,1,0,6,60,2,0,1,0,100,FALSE,1,2,6,FALSE,FALSE,100,200,5,2.18255,1,TRUE
114941,5,28,2,0,1,0,5,29,1,0,2,0,160,TRUE,1,2,3,FALSE,FALSE,160,30,5,2.18255,1,TRUE
114943,8,59,1,0,5,0,9,61,2,0,5,0,100,TRUE,1,2,4,FALSE,FALSE,100,170,5,2.18255,1,TRUE
114945,7,41,1,0,3,0,6,42,2,0,1,0,45,FALSE,1,2,6,FALSE,FALSE,45,150,5,2.18255,1,TRUE
114947,7,53,2,0,1,0,7,60,1,0,2,0,30,FALSE,1,2,6,FALSE,FALSE,30,150,5,2.18255,1,TRUE
114963,6,38,2,0,2,0,6,39,1,0,3,1,5,TRUE,1,2,2,FALSE,FALSE,5,150,5,2.18255,1,TRUE
114964,7,33,1,0,4,1.75,8,34,2,0,4,0,100,TRUE,1,2,6,FALSE,FALSE,100,20,5,2.18255,1,TRUE
114967,6,32,2,0,2,0,6,33,1,0,3,0,50,TRUE,1,2,6,FALSE,FALSE,50,130,5,2.18255,1,TRUE
116384,6,75,3,0,3,0,7,77,1,3,3,33.333333333333336,100,TRUE,2,2,6,FALSE,FALSE,100,300,5,0.48627,2,FALSE
118054,12,41,4,0,5,0.2,12,42,3,35.333333333333336,4,0,30,TRUE,1,2,1,FALSE,FALSE,30,400,5,1.00668,2,FALSE
118055,9,27,4,1.25,3,0.6666666666666666,6,29,1,0,2,3,130,TRUE,1,2,3,FALSE,FALSE,130,20,5,1.00668,2,FALSE
118111,12,42,1,0,5,0,9,42,1,4,4,1,800,FALSE,1,3,3,TRUE,FALSE,800,200,5,1.00668,2,FALSE
118129,8,32,3,0,2,0,8,42,3,3.3333333333333335,2,0,999,FALSE,1,2,3,FALSE,FALSE,9888,250,5,1.00668,2,FALSE
118139,12,48,3,0,6,0,10,48,2,3,5,0,250,TRUE,1,2,1,FALSE,FALSE,250,100,5,1.00668,2,FALSE
118141,14,56,4,0,5,0,11,50,3,0,5,0,300,TRUE,1,2,1,FALSE,FALSE,300,200,5,1.00668,2,FALSE
118144,9,41,1,4,4,0.75,8,42,1,3,3,0,80,FALSE,1,2,4,FALSE,FALSE,80,150,5,1.00668,2,FALSE
118145,8,40,3,8.666666666666666,3,12.666666666666666,8,41,2,2,4,0,40,FALSE,1,2,1,FALSE,FALSE,40,50,5,1.00668,2,FALSE
118151,8,40,2,0,4,0.5,8,42,1,0,4,0,40,FALSE,1,2,6,FALSE,FALSE,40,200,5,1.00668,2,FALSE
118152,6,52,1,2,3,0,6,45,1,0,3,0,100,FALSE,1,2,6,FALSE,FALSE,100,200,5,1.00668,2,FALSE
118153,6,27,2,0,2,0,6,29,1,0,3,0,180,FALSE,1,1,99,FALSE,FALSE,180,220,5,1.00668,2,FALSE
118159,7,32,2,0,3,0,7,34,1,0,4,0,180,FALSE,1,2,4,FALSE,FALSE,180,100,5,1.00668,2,FALSE
118160,6,34,1,0,3,0,6,36,1,4,3,0,150,TRUE,1,2,5,FALSE,FALSE,150,60,5,1.00668,2,FALSE
118161,6,35,2,0,2,0,6,37,1,4,3,1,150,FALSE,1,2,3,FALSE,FALSE,150,50,5,1.00668,2,FALSE
118163,9,73,2,0,3,0,9,80,1,0,4,0,50,TRUE,1,2,99,FALSE,FALSE,50,100,5,1.00668,2,FALSE
118166,5,37,1,0,2,0,6,39,1,0,3,0,100,TRUE,1,2,1,FALSE,FALSE,100,9888,5,1.00668,2,FALSE
118180,6,29,4,1,2,0,6,30,2,0,2,0,20,TRUE,1,2,3,FALSE,FALSE,20,100,5,1.00668,2,FALSE
118188,6,34,2,0,2,0,7,36,2,0,3,0,999,TRUE,1,2,3,FALSE,FALSE,9888,150,5,1.00668,2,FALSE
118191,6,34,1,5,3,0,6,36,1,0,3,0,70,TRUE,1,2,3,FALSE,FALSE,70,30,5,1.00668,2,FALSE
118194,3,20,1,3,1,0,3,22,1,0,1,0,50,FALSE,1,2,6,FALSE,FALSE,50,110,5,1.00668,2,FALSE
118195,5,26,1,0,2,0,6,28,2,0,2,0,100,TRUE,1,4,99,TRUE,TRUE,100,100,5,1.00668,2,FALSE
118198,9,38,2,0,5,0.6,10,40,2,2,4,0,300,FALSE,1,2,3,FALSE,FALSE,300,200,5,1.00668,2,FALSE
118201,6,29,1,0,3,0.3333333333333333,7,31,1,4,4,0,170,FALSE,1,2,4,FALSE,FALSE,170,50,5,1.00668,2,FALSE
118203,7,41,2,0,3,0,7,43,3,3,2,0,150,FALSE,1,2,4,FALSE,FALSE,150,150,5,1.00668,2,FALSE
118210,9,33,2,0,5,0,9,35,2,4.5,5,0,250,FALSE,1,2,1,FALSE,FALSE,250,300,5,1.00668,2,FALSE
118211,7,35,3,0,3,0,7,37,1,8,3,0,70,FALSE,1,2,2,FALSE,FALSE,70,190,5,1.00668,2,FALSE
118212,8,39,3,0,4,0,9,42,2,1,4,0,110,TRUE,1,2,2,FALSE,FALSE,110,170,5,1.00668,2,FALSE
118213,6,33,1,0,3,0,6,35,1,0,2,0,150,FALSE,1,3,3,TRUE,FALSE,150,250,5,1.00668,2,FALSE
118217,8,53,2,2.5,2,0,6,55,1,3,2,0.5,250,FALSE,1,2,1,FALSE,FALSE,250,150,5,1.00668,2,FALSE
118221,6,33,1,0,3,0,6,35,1,0,3,0,200,TRUE,1,2,3,FALSE,FALSE,200,100,5,1.00668,2,FALSE
118224,8,33,2,0,4,0,7,34,1,4,4,0,200,TRUE,1,2,4,FALSE,FALSE,200,130,5,1.00668,2,FALSE
118225,8,29,1,0,3,0,7,30,2,2.5,3,0,70,FALSE,1,1,1,FALSE,FALSE,70,180,5,1.00668,2,FALSE
118227,6,25,2,3.5,2,0,7,26,2,0,3,0,100,FALSE,1,2,3,FALSE,FALSE,100,150,5,1.00668,2,FALSE
118229,10,54,1,0,3,0,10,55,1,0,3,0,120,FALSE,1,2,4,FALSE,FALSE,120,250,5,1.00668,2,FALSE
118239,5,26,3,0,1,2,4,NA,2,1,1,0,60,TRUE,1,2,3,FALSE,FALSE,60,200,5,1.00668,2,FALSE
118245,8,40,3,1,3,0,8,40,2,3.5,4,0,150,TRUE,1,2,5,FALSE,FALSE,150,130,5,1.00668,2,FALSE
118362,7,36,2,1.5,3,0,7,40,2,0,3,0,40,TRUE,1,2,4,FALSE,FALSE,40,80,5,1.00668,2,FALSE
118365,11,36,4,0,4,0,11,37,2,0,5,0,50,FALSE,1,2,2,FALSE,FALSE,50,100,5,1.00668,2,FALSE
118854,9,31,5,3,3,0,10,32,4,0,4,0,100,FALSE,2,2,3,FALSE,FALSE,100,230,5,0.07606,1,TRUE
118860,6,50,1,3,3,0,7,50,2,0,3,0,70,TRUE,2,2,5,FALSE,FALSE,70,100,5,0.07606,1,TRUE
118862,7,38,2,0,3,0,6,38,1,0,3,0,250,FALSE,2,2,1,FALSE,FALSE,250,250,5,0.07606,1,TRUE
118866,9,40,2,0,4,2,9,40,3,0,4,0,200,TRUE,2,2,2,FALSE,FALSE,200,50,5,0.07606,1,TRUE
118874,7,36,4,0,1,0,8,37,4,0,1,0,80,TRUE,2,2,2,FALSE,FALSE,80,150,5,0.07606,1,TRUE
118875,5,31,1,0,2,0,5,32,1,0,2,0,60,TRUE,2,2,3,FALSE,FALSE,60,100,5,0.07606,1,TRUE
118883,6,31,3,0,1,0,6,32,2,0,2,0,150,TRUE,2,2,4,FALSE,FALSE,150,120,5,0.07606,1,TRUE
118884,10,49,2,0,5,0,10,41,2,0,4,0,100,FALSE,2,2,5,FALSE,FALSE,100,150,5,0.07606,1,TRUE
118885,7,38,1,0,4,0,7,38,1,0,4,0.25,100,TRUE,2,2,3,FALSE,FALSE,100,200,5,0.07606,1,TRUE
118889,7,29,4,2,2,0,7,30,2,0,3,0,180,TRUE,2,1,3,FALSE,FALSE,180,170,5,0.07606,1,TRUE
118890,9,54,3,0,4,0,10,55,2,2,5,0.6,150,FALSE,2,2,3,FALSE,FALSE,150,200,5,0.07606,1,TRUE
118893,4,31,2,0,1,1,4,32,1,0,1,0,50,FALSE,2,2,2,FALSE,FALSE,50,80,5,0.07606,1,TRUE
118896,5,34,1,0,2,0,5,35,1,0,2,0,80,FALSE,2,2,6,FALSE,FALSE,80,100,5,0.07606,1,TRUE
118899,7,44,1,0,3,0,8,47,2,1.5,3,0.6666666666666666,100,FALSE,2,1,3,FALSE,FALSE,100,200,5,0.07606,1,TRUE
118902,5,32,2,2.5,1,0,5,33,2,0,1,0,80,FALSE,2,3,3,TRUE,FALSE,80,100,5,0.07606,1,TRUE
118907,9,51,2,0,5,0,10,55,2,0,5,0,80,TRUE,2,1,3,FALSE,FALSE,80,150,5,0.07606,1,TRUE
118945,7,37,1,0,3,1.3333333333333333,7,38,1,0,2,0,200,FALSE,2,2,6,FALSE,FALSE,200,130,5,1.23338,1,TRUE
118948,6,31,3,0,1,0,5,33,1,0,2,0,100,FALSE,2,2,1,FALSE,FALSE,100,100,5,1.23338,1,TRUE
118949,6,30,2,2,2,0,6,31,1,0,3,0,180,TRUE,2,2,2,FALSE,FALSE,180,130,5,1.23338,1,TRUE
118957,7,39,2,1.5,3,2.6666666666666665,8,39,2,5,4,0.25,100,TRUE,2,2,2,FALSE,FALSE,100,150,5,1.23338,1,TRUE
120572,9,42,1,0,5,0,9,44,1,2,5,0,50,TRUE,2,2,3,FALSE,FALSE,50,250,5,0.21974,1,TRUE
120587,5,38,2,0,1,0,5,39,2,7,1,0,100,FALSE,2,2,3,FALSE,FALSE,100,120,5,0.21974,1,TRUE
120591,4,30,1,0,1,0,4,31,1,0,1,0,100,FALSE,2,1,1,FALSE,FALSE,100,150,5,0.21974,1,TRUE
120595,6,39,1,0,3,0,6,40,1,0,3,0,999,TRUE,2,1,1,FALSE,FALSE,9888,160,5,0.21974,1,TRUE
120597,9,47,2,0,4,0,9,49,2,0,4,0,200,TRUE,2,2,4,FALSE,FALSE,200,200,5,0.21974,1,TRUE
120600,9,76,3,0,1,0,7,NA,3,0,2,0,100,TRUE,2,2,2,FALSE,FALSE,100,150,5,0.21974,1,TRUE
120609,5,30,2,1.5,2,0,5,32,2,4,2,0,100,FALSE,2,1,3,FALSE,FALSE,100,100,5,0.21974,1,TRUE
120611,11,55,2,0,4,0,10,56,2,0,3,1.6666666666666667,130,TRUE,2,2,5,FALSE,FALSE,130,250,5,0.21974,1,TRUE
120614,6,61,1,0,2,1,6,62,1,0,1,0,200,TRUE,2,5,1,TRUE,TRUE,200,150,5,0.21974,1,TRUE
121297,10,33,2,0,6,0,10,39,2,0,5,0,120,TRUE,2,2,4,FALSE,FALSE,120,200,5,1.006,1,TRUE
121299,7,31,3,1.6666666666666667,2,0,7,32,2,0,3,0,120,TRUE,2,2,4,FALSE,FALSE,120,200,5,1.006,1,TRUE
121339,9,50,2,0,5,0.2,9,51,1,3,5,2.2,150,TRUE,2,2,2,FALSE,FALSE,150,80,5,1.006,1,TRUE
121342,8,39,1,0,4,0,8,38,1,3,3,0,70,TRUE,2,2,3,FALSE,FALSE,70,200,5,1.006,1,TRUE
121419,16,53,4,0,5,0,16,65,2,0,5,5.2,500,TRUE,2,2,6,FALSE,FALSE,500,500,5,1.006,1,TRUE
121422,8,69,3,2.6666666666666665,3,0,10,78,1,0,4,0,200,TRUE,2,2,6,FALSE,FALSE,200,150,5,1.45405,1,TRUE
121453,6,56,2,0,3,2.3333333333333335,6,59,2,0,2,0,80,TRUE,2,2,1,FALSE,FALSE,80,100,5,1.006,1,TRUE
121454,8,33,1,0,5,2.4,8,33,1,0,5,0,100,FALSE,2,2,2,FALSE,FALSE,100,250,5,1.006,1,TRUE
121455,8,38,2,0,4,1.5,8,40,1,0,5,0,150,FALSE,2,2,6,FALSE,FALSE,150,200,5,1.006,1,TRUE
121456,15,54,2,3.5,5,0.2,12,54,3,2,5,0,150,TRUE,2,2,2,FALSE,FALSE,150,120,5,1.006,1,TRUE
121461,8,34,2,0,4,1.5,8,34,1,0,5,0,200,TRUE,2,2,4,FALSE,FALSE,200,200,5,1.006,1,TRUE
121462,7,68,2,2,1,0,6,79,2,0,1,0,150,FALSE,2,2,1,FALSE,FALSE,150,250,5,1.006,1,TRUE
122777,5,49,1,0,1,3,5,50,1,7,1,0,150,FALSE,2,3,1,TRUE,FALSE,150,100,5,0.28592,1,TRUE
122863,8,42,2,0,3,0,7,42,2,0,3,0,150,TRUE,2,2,4,FALSE,FALSE,150,300,5,0.28592,1,TRUE
122865,8,51,1,0,4,0,8,53,1,0,4,0,200,FALSE,2,2,5,FALSE,FALSE,200,250,5,0.28592,1,TRUE
122866,7,81,2,0,1,0,7,82,2,0,1,0,100,TRUE,2,1,3,FALSE,FALSE,100,200,5,0.28592,1,TRUE
122939,11,80,2,3.5,4,0,10,83,2,4,3,0,100,FALSE,2,2,3,FALSE,FALSE,100,300,5,0.28592,1,TRUE
123008,7,33,2,0,3,0,7,33,2,7,3,0,130,TRUE,2,2,2,FALSE,FALSE,130,80,5,1.45405,1,TRUE
123018,11,42,1,0,6,0,11,44,1,0,6,0,350,FALSE,2,2,2,FALSE,FALSE,350,280,5,1.45405,1,TRUE
123126,9,68,1,7,3,0,10,69,1,0,2,0,150,TRUE,2,1,3,FALSE,FALSE,150,250,5,1.45405,1,TRUE
124403,8,60,2,0,4,0,8,60,2,0,4,0,90,TRUE,2,1,3,FALSE,FALSE,90,250,5,0.15558,2,FALSE
124406,10,41,2,0,4,0,10,42,1,0,4,0,320,FALSE,2,2,6,FALSE,FALSE,320,300,5,0.15558,2,FALSE
124410,5,56,1,0,1,0,6,58,1,0,1,0,180,FALSE,2,3,3,TRUE,FALSE,180,200,5,0.15558,2,FALSE
124415,8,31,2,0,3,0,7,32,3,0,3,0,130,TRUE,2,2,3,FALSE,FALSE,130,150,5,0.15558,2,FALSE
124418,5,30,2,0,2,0,5,32,1,0,2,0,150,TRUE,2,2,4,FALSE,FALSE,150,120,5,0.15558,2,FALSE
124419,8,34,1,0,5,0,8,36,1,0,5,0,150,FALSE,2,2,2,FALSE,FALSE,150,200,5,0.15558,2,FALSE
124421,9,47,2,0,4,0,10,49,1,0,5,0,120,TRUE,2,1,2,FALSE,FALSE,120,250,5,0.15558,2,FALSE
124423,8,79,1,0,3,0,8,80,1,0,2,0,200,FALSE,2,2,4,FALSE,FALSE,200,250,5,0.15558,2,FALSE
124429,7,45,1,0,2,0,8,45,1,0,3,0,150,TRUE,2,2,4,FALSE,FALSE,150,100,5,0.15558,2,FALSE
124431,9,38,4,0,4,0,9,39,2,0,5,0,200,FALSE,2,1,3,FALSE,FALSE,200,200,5,0.15558,2,FALSE
124438,7,36,2,0,3,0,7,36,2,0,3,0,200,TRUE,2,2,5,FALSE,FALSE,200,200,5,0.15558,2,FALSE
124441,9,37,3,0,4,0,9,40,1,0,4,0,150,TRUE,2,2,2,FALSE,FALSE,150,150,5,0.15558,2,FALSE
124443,6,37,1,0,3,0,5,37,1,0,2,0,50,FALSE,2,3,1,TRUE,FALSE,50,150,5,0.15558,2,FALSE
124445,9,98,1,0,6,0,8,NA,1,0,5,0,70,TRUE,2,2,3,FALSE,FALSE,70,150,5,0.15558,2,FALSE
124447,5,44,2,1,2,0,5,44,1,0,2,0,150,FALSE,2,3,2,TRUE,FALSE,150,120,5,0.15558,2,FALSE
124448,8,30,4,5.25,2,0,8,31,4,2,2,0,150,FALSE,2,2,5,FALSE,FALSE,150,150,5,0.15558,2,FALSE
124463,6,28,1,0,3,0,6,29,1,0,3,2,80,TRUE,2,2,2,FALSE,FALSE,80,200,5,0.15558,2,FALSE
124465,8,46,2,0,4,0,8,47,2,0,4,0,130,FALSE,2,2,5,FALSE,FALSE,130,150,5,0.15558,2,FALSE
124466,10,41,3,0,5,0,10,43,2,8,5,0,100,TRUE,2,2,2,FALSE,FALSE,100,300,5,0.15558,2,FALSE
124476,11,45,3,0,4,0,8,46,1,0,5,0,300,TRUE,2,2,2,FALSE,FALSE,300,200,5,0.15558,2,FALSE
124491,8,78,1,0,3,0,8,79,1,8,3,0,80,TRUE,2,2,5,FALSE,FALSE,80,200,5,0.15558,2,FALSE
124494,6,33,2,0,2,0,6,34,2,0,2,0,80,TRUE,2,3,3,TRUE,FALSE,80,100,5,0.15558,2,FALSE
124502,6,47,1,0,3,0,6,48,1,0,3,0,300,FALSE,2,2,4,FALSE,FALSE,300,120,5,0.15558,2,FALSE
124503,4,29,1,0,1,0,4,31,1,2,1,0,300,TRUE,2,3,3,TRUE,FALSE,300,200,5,0.15558,2,FALSE
124505,6,38,1,0,2,0,7,40,2,0,1,0,120,TRUE,2,2,6,FALSE,FALSE,120,150,5,0.15558,2,FALSE
124506,11,46,3,0,5,0,9,47,1,0,4,0,250,FALSE,2,1,3,FALSE,FALSE,250,200,5,0.15558,2,FALSE
124512,9,60,2,0,2,0,7,60,1,0,2,0,120,TRUE,2,2,1,FALSE,FALSE,120,200,5,0.15558,2,FALSE
124513,5,29,2,2,1,0,5,33,2,8,1,0,80,TRUE,2,2,1,FALSE,FALSE,80,120,5,0.15558,2,FALSE
124521,14,64,5,0,4,0,13,NA,5,3.2,4,0,200,FALSE,2,2,6,FALSE,FALSE,200,200,5,0.15558,2,FALSE
124571,10,55,3,0,2,0,10,57,2,0,3,0,90,FALSE,2,2,4,FALSE,FALSE,90,200,5,0.15558,2,FALSE
126461,9,38,3,2,6,0,9,40,1,0,6,12.5,200,FALSE,2,2,5,FALSE,FALSE,200,250,5,0.54422,2,FALSE
126468,10,38,2,8,5,0,9,39,1,0,5,0,200,TRUE,2,3,3,TRUE,FALSE,200,250,5,0.54422,2,FALSE
126475,9,46,1,0,5,0,8,47,1,0,4,0,150,FALSE,2,3,2,TRUE,FALSE,150,160,5,0.54422,2,FALSE
126476,7,36,1,0,4,0,7,36,1,0,4,0,150,FALSE,2,2,3,FALSE,FALSE,150,150,5,0.54422,2,FALSE
126526,5,32,4,0,3,0,5,39,1,0,3,0,80,TRUE,2,2,1,FALSE,FALSE,80,100,5,0.54422,2,FALSE
126531,7,46,2,0,3,0,7,47,1,2,4,0,120,TRUE,2,2,3,FALSE,FALSE,120,100,5,0.54422,2,FALSE
126544,10,82,1,0,2,0,6,83,1,0,2,0,200,FALSE,2,3,3,TRUE,FALSE,200,250,5,0.54422,2,FALSE
126548,5,29,1,3,2,0,6,30,2,0,2,0,70,TRUE,2,2,6,FALSE,FALSE,70,150,5,0.54422,2,FALSE
126549,9,40,3,12,2,0,8,42,2,49.5,3,0,200,FALSE,2,3,2,TRUE,FALSE,200,250,5,0.54422,2,FALSE
126572,11,57,2,0,3,0,11,58,1,0,4,0,200,TRUE,2,3,3,TRUE,FALSE,200,250,5,0.54422,2,FALSE
126573,5,41,1,0,2,2.5,5,42,1,0,2,0,80,FALSE,2,2,6,FALSE,FALSE,80,150,5,0.54422,2,FALSE
127999,7,37,1,0,4,0,7,37,1,0,4,0,150,TRUE,2,2,6,FALSE,FALSE,150,100,5,0.29872,2,FALSE
128159,6,27,2,2,2,0,6,28,2,0,2,0,200,FALSE,2,1,1,FALSE,FALSE,200,150,5,0.79016,2,FALSE
128169,4,28,1,0,1,0,4,28,1,0,1,0,100,TRUE,2,1,3,FALSE,FALSE,100,100,5,0.79016,2,FALSE
128207,9,43,1,2,4,0,10,44,2,1.5,4,0,100,FALSE,2,2,6,FALSE,FALSE,100,220,5,0.79016,2,FALSE
128235,7,76,3,0,2,0,7,67,1,3,3,0,200,TRUE,1,2,6,FALSE,FALSE,200,150,5,0.79016,2,FALSE
128239,6,39,1,4,3,0.3333333333333333,5,40,1,0,2,1.5,100,FALSE,2,2,3,FALSE,FALSE,100,250,5,0.79016,2,FALSE
128255,6,30,2,0,2,0,7,31,2,0,3,0,150,TRUE,1,2,6,FALSE,FALSE,150,150,5,0.64645,1,TRUE
128259,6,28,6,0,1,0,6,29,3,0,1,0,100,TRUE,2,5,2,TRUE,TRUE,100,100,5,0.64645,1,TRUE
128299,6,35,3,0,2,0,6,36,2,0,2,0,150,TRUE,2,3,3,TRUE,FALSE,150,150,5,0.64645,1,TRUE
128300,5,25,1,3,2,0,5,26,2,3.5,1,0,200,TRUE,2,3,1,TRUE,FALSE,200,100,5,0.64645,1,TRUE
128302,4,32,1,0,1,0,5,33,2,0,1,0,150,TRUE,2,2,1,FALSE,FALSE,150,50,5,0.64645,1,TRUE
128319,7,39,2,2,4,0,6,40,2,0,1,0,150,TRUE,2,2,5,FALSE,FALSE,150,150,5,0.64645,1,TRUE
128359,6,53,1,2,1,0,5,54,1,3,1,0,150,TRUE,2,2,6,FALSE,FALSE,150,200,5,0.64645,1,TRUE
128362,5,35,3,0,1,0,5,35,1,4,2,0,180,TRUE,2,2,6,FALSE,FALSE,180,200,5,0.64645,1,TRUE
128380,8,45,1,0,3,0,7,47,1,0,2,0,200,FALSE,2,5,2,TRUE,TRUE,200,160,5,0.65042,2,FALSE
128393,8,36,2,0,4,0,8,37,1,8,4,74.25,100,TRUE,1,2,2,FALSE,FALSE,100,200,5,0.65042,2,FALSE
128399,8,39,2,0,2,0,9,40,2,0,3,0,60,TRUE,2,3,2,TRUE,FALSE,60,100,5,0.65042,2,FALSE
128400,9,31,4,0,3,0,9,33,2,0,5,0,90,TRUE,2,1,2,FALSE,FALSE,90,150,5,0.65042,2,FALSE
128402,8,66,1,0,3,0,4,NA,1,0,1,0,150,TRUE,1,2,2,FALSE,FALSE,150,200,5,0.65042,2,FALSE
128405,5,35,2,0,1,0,5,36,2,0,1,0,150,TRUE,2,2,4,FALSE,FALSE,150,100,5,0.65042,2,FALSE
128412,8,34,1,0,5,0,8,35,1,0,5,0,150,TRUE,2,3,2,TRUE,FALSE,150,100,5,0.65042,2,FALSE
128414,8,62,1,0,2,0,3,NA,1,0,1,0,100,FALSE,2,3,3,TRUE,FALSE,100,60,5,0.65042,2,FALSE
128416,10,39,3,0,6,0,10,40,2,0,5,0,100,TRUE,2,2,2,FALSE,FALSE,100,200,5,0.65042,2,FALSE
128419,5,37,2,5.5,3,0.6666666666666666,5,38,1,0,3,0,200,TRUE,2,2,2,FALSE,FALSE,200,90,5,0.65042,2,FALSE
128429,4,31,1,4,1,0,4,32,1,0,1,0,150,TRUE,2,2,1,FALSE,FALSE,150,90,5,0.65042,2,FALSE
128430,6,30,2,1.5,3,0,6,33,1,0,3,0,300,TRUE,2,2,2,FALSE,FALSE,300,150,5,0.65042,2,FALSE
128438,6,33,3,0,1,0,6,35,2,1,2,0,70,TRUE,2,2,6,FALSE,FALSE,70,140,5,0.65042,2,FALSE
128445,5,31,2,0,1,0,5,32,2,2,1,0,110,TRUE,2,2,6,FALSE,FALSE,110,120,5,0.65042,2,FALSE
128449,6,34,1,0,3,0,6,36,1,0,2,0,110,TRUE,1,2,1,FALSE,FALSE,110,150,5,0.65042,2,FALSE
128450,8,38,1,3,4,1.75,8,41,1,0,3,0,70,TRUE,2,2,1,FALSE,FALSE,70,150,5,0.65042,2,FALSE
128452,4,28,1,8,1,0,4,31,1,15,1,2,60,TRUE,2,2,6,FALSE,FALSE,60,100,5,0.65042,2,FALSE
128455,9,40,1,4,4,0.75,9,40,1,0,4,0,80,TRUE,2,2,4,FALSE,FALSE,80,60,5,0.65042,2,FALSE
128456,6,39,1,15,3,1.3333333333333333,6,40,1,2,3,0,140,FALSE,2,3,1,TRUE,FALSE,140,100,5,0.65042,2,FALSE
128457,7,38,1,2,2,0,8,39,1,7,3,0,80,TRUE,2,2,3,FALSE,FALSE,80,100,5,0.65042,2,FALSE
128458,8,34,2,5.5,3,0,8,35,2,4.5,3,0,60,TRUE,2,2,3,FALSE,FALSE,60,100,5,0.65042,2,FALSE
128462,10,48,2,0,4,0,8,49,2,0,4,0,130,FALSE,2,2,2,FALSE,FALSE,130,100,5,0.65042,2,FALSE
128468,6,30,2,0,2,0,6,31,2,0,2,0,120,TRUE,2,3,3,TRUE,FALSE,120,150,5,0.65042,2,FALSE
128471,6,35,3,0,1,0,6,36,3,0,1,0,120,TRUE,2,3,2,TRUE,FALSE,120,150,5,0.65042,2,FALSE
128484,5,33,1,3,2,1,5,37,1,0,2,4,200,FALSE,2,2,1,FALSE,FALSE,200,200,5,0.65042,2,FALSE
128485,9,48,1,0,2,0,9,50,1,0,2,0,200,FALSE,2,5,1,TRUE,TRUE,200,100,5,0.65042,2,FALSE
128491,8,62,2,0,1,0,8,63,2,0,1,0,100,TRUE,1,3,3,TRUE,FALSE,100,150,5,0.65042,2,FALSE
128493,8,43,1,0,4,0,8,43,1,0,4,1,50,FALSE,2,2,3,FALSE,FALSE,50,100,5,0.65042,2,FALSE
128494,10,37,2,0,3,1.3333333333333333,10,40,1,0,4,0,100,FALSE,1,2,4,FALSE,FALSE,100,200,5,0.65042,2,FALSE
