id8102,year,poor_support,mid_support,rich_support,question_text,policy_change
1340,1998,0.452216625213623,0.6130815744400024,0.6324583888053894, One proposal that has been made would allow or require people to put a portion af their Social Security payroll taxes into personal retirement accounts that would be invested in private stocks and bonds. Some people think that individuals would have more money for retirement if they were allowed to invest and manage some of their Social Security payroll taxes themselves. Others think that it is too risky and could leave some people without adequate money for retirement if the stock market were to decline in value significantly. Do you favor or oppose this proposal?,0
1345,1998,0.6078603267669678,0.5653035640716553,0.6770817041397095," As you may know, Congress is considering several proposals regarding the tobacco industry. As I read some of these, please say whether you favor or oppose each one.... Increasing federal taxes on cigarettes by$ 1.10 a pack over the next five years",0
1355,1995,0.1866874098777771,0.1648904681205749,0.1799129843711853,Do you support or oppose continuing funding for a federal program called Americorps that helps pay college tuition for young people after they complete community service jobs?,0
1357,1998,0.4575623869895935,0.4219177961349487,0.5173596143722534," I'm going to read you a list of proposals that have been introduced in Congress this year. For each one I read, please tell me whether you favor or oppose this proposal.... Providing taxpayer funded vouchers to help parents pay for private school tuition",0
1359,1998,0.6190598011016846,0.6548804044723511,0.7535527944564819," There is a proposal to establish education savings accounts, which would allow parents to set money aside in accounts that could earn interest tax-free to then be used for educational expenses including tuition at private schools. Supporters say this would help give more parents the chance to send their children to a better alternative to public schools. Opponents say it will take funding away from public schools and still won't be enough to help poor families pay for private schools. Do you favor or oppose these education savings accounts?",0
1368,1998,0.2808316946029663,0.3835310935974121,0.3651288151741028," (As you may know, the Medicare system is facing financial problems and will have to reduce spending over the next several years. Here are a number of reforms that have been proposed to deal with Medicare's problems. For each one, please tell me whether it is something you strongly favor, mildly favor, mildly oppose, or strongly oppose.)... Raising the Medicare payroll tax rate",0
1370,1998,0.8659266829490662,0.8552928566932678,0.8766385912895203, Congress is currently considering various plans to improve the quality of the nation's public schools in kindergarten through twelfth grade. As I read each of the following plans would you tell me whether you favor or oppose that plan.... Providing funds to help repair and replace older school buildings,0
1371,1998,0.8727644681930542,0.7462545037269592,0.7427452206611633," (Congress is currently considering various plans to improve the quality of the nation's public schools in kindergarten through twelfth grade. As I read each of the following plans would you tell me whether you favor or oppose that plan.)... Providing block grants to states, with the states taking responsibility for some federal programs",0
1372,1998,0.7384274005889893,0.6969838738441467,0.687996506690979, (Congress is currently considering various plans to improve the quality of the nation's public schools in kindergarten through twelfth grade. As I read each of the following plans would you tell me whether you favor or oppose that plan.)... Allowing parents to build tax-free accounts which they would use to pay tuition and other expenses at private and religious-related schools,0
1373,1998,0.7967075705528259,0.8469043374061584,0.8403093814849854," (Congress is currently considering various plans to improve the quality of the nation's public schools in kindergarten through twelfth grade. As I read each of the following plans would you tell me whether you favor or oppose that plan.)... Providing funds to be used to reduce class size in grades one, two and three",0
1374,1998,0.1881528496742248,0.2020851373672485,0.2506588101387024," The current eligibility age for full Social Security retirement benefits is 65, but to help save money, it is scheduled to rise gradually to 67. Do you favor or oppose further increasing the retirement age to 70?",0
1375,1998,0.2948388457298279,0.3956465125083923,0.5613375902175903," I'm going to read a few changes that have been proposed as ways to keep the Social Security system operating in the next century. Please say whether you would strongly favor, moderately favor, moderately oppose, or strongly oppose each one. How about... allowing the federal government to invest a portion of the Social Security Trust Fund in the stock market?",0
1376,1998,0.5285851955413818,0.7591614127159119,0.8249186277389526," (I'm going to read a few changes that have been proposed as ways to keep the Social Security system operating in the next century. Please say whether you would strongly favor, moderately favor, moderately oppose, or strongly oppose each one.) How about... allowing individuals to invest a portion of their Social Security savings in the stock market?",0
1377,1998,0.2757914662361145,0.270450234413147,0.2796534895896911," (I'm going to read a few changes that have been proposed as ways to keep the Social Security system operating in the next century. Please say whether you would strongly favor, moderately favor, moderately oppose, or strongly oppose each one.) How about... raising the retirement age at which people are eligible to receive their Social Security benefits to 70 years of age?",0
1378,1998,0.4435991644859314,0.3461756706237793,0.2854576110839844," (I'm going to read a few changes that have been proposed as ways to keep the Social Security system operating in the next century. Please say whether you would strongly favor, moderately favor, moderately oppose, or strongly oppose each one.) How about... increasing the amount employers and employees pay in taxes to Social Security?",0
1379,1998,0.1168261170387268,0.1127336621284484,0.193894624710083," (I'm going to read a few changes that have been proposed as ways to keep the Social Security system operating in the next century. Please say whether you would strongly favor, moderately favor, moderately oppose, or strongly oppose each one.) How about...reducing Social Security benefits?",0
1388,1998,0.5415393114089966,0.5036404132843018,0.3944012522697449," For each of those proposals, please tell me if in general you would favor or oppose it. Increasing Social Security taxes on people working today...would you favor or oppose it?",0
1391,1998,0.1439920663833618,0.1806488633155822,0.1863837242126464," (For each of those proposals, please tell me if in general you would favor or oppose it.) Reducing Social Security benefits on people who currently receive them...would you favor or oppose it?",0
1392,1998,0.477349579334259,0.5919724106788635,0.533153772354126," I'm going to read some proposals that have been made for changes in the Social Security system. For each proposal, please tell me whether you favor it or oppose it.... Giving smaller yearly raises to retirees when the cost of living goes up. (March, 1998",0
1393,1998,0.1774899959564209,0.3409932255744934,0.3034864068031311," (I'm going to read some proposals that have been made for changes in the Social Security system. For each proposal, please tell me whether you favor it or oppose it.)... Raising payroll taxes for everybody.",0
1394,1998,0.4717469811439514,0.4244961738586426,0.4701669216156006," (I'm going to read some proposals that have been made for changes in the Social Security system. For each proposal, please tell me whether you favor it or oppose it.)... Raising payroll taxes only for higher-income workers.",0
1395,1998,0.2632079124450683,0.3157285451889038,0.3151141405105591," (I'm going to read some proposals that have been made for changes in the Social Security system. For each proposal, please tell me whether you favor it or oppose it.)... Allowing the government to invest the money it holds in Social Security in the stock market.",0
1396,1998,0.8245639204978943,0.7537814974784851,0.7772706747055054," (I'm going to read some proposals that have been made for changes in the Social Security system. For each proposal, please tell me whether you favor it or oppose it.)... Letting workers shift some of their Social Security tax payments into personal retirement accounts that they would invest on their own.",0
1397,1998,0.1984630823135376,0.1744308471679687,0.1928053498268127," The current eligibility age for Social Security retirement benefits is 65. But to help save money, it is scheduled to rise gradually to 67. Do you favor or oppose further increasing the retirement age to 70?",0
1403,2000,0.2201071977615356,0.3088743090629577,0.3975377678871155,"These days, do you think it is necessary to have laws to protect minorities from discrimination in hiring and promotion, or don't you think it's necessary?",0
1404,2000,0.2631884813308716,0.3450453281402588,0.4400439858436584,"In order to make up for past discrimination, do you favor or oppose programs which make special efforts to help minorities get ahead?",0
1411,2000,0.5315017700195312,0.6711643934249878,0.7398710250854492,A proposal has been made that would allow or require people to put a portion of their Social Security payroll taxes into personal retirement account that would be invested in private stocks and bonds. Do you favor or oppose this proposal?,0
1414,2000,0.729534387588501,0.7536318302154541,0.6840167045593262,Would you favor or oppose each of the following as ways of dealing with the increased price of oil: A temporary reduction in the federal gas tax by 4.3 cents per gallon?,0
1415,2000,0.6870633363723755,0.7695291042327881,0.6389144659042358,Would you favor or oppose each of the following as ways of dealing with the increased price of oil: Passing a federal income tax credit for the purchase of fuel efficient vehicles?,1
1424,2000,0.5769873857498169,0.6242039203643799,0.6726350784301758,"As you may know, Federal inheritance taxes currently apply to estates valued at more than $1 million. A new proposal would eliminate all inheritance taxes on estates over $1 million as well. Would you favor or oppose that proposal?",1
1425,2000,0.5777508616447449,0.4903094172477722,0.4760486483573913,Please tell me if you agree or disagree with the following statement: Parents should get tax-funded vouchers they can use to help pay for tuition for their children to attend private or religious schools instead of public schools,0
1426,2000,0.2780468463897705,0.4480087161064148,0.4878638386726379,"In order to make up for past discrimination, do you favor or oppose programs which make special efforts to help minorities get ahead?",0
1430,2000,0.336086630821228,0.259758710861206,0.2029356956481933,"Which one of the following two positions on campaign financing do you favor more: limiting the amount of money individuals can contribute to political campaigns, or allowing individuals to contribute as much money to political campaigns as they'd like?",0
1431,2000,0.2345085144042968,0.2965347170829773,0.2948015332221985,"Currently parties are able to raise unlimited amounts of money from individuals and organizations to spend on issue ads during political campaigns - called soft money. Do you think these types of contributions should be allowed, or do you think they should be banned?",1
1434,2000,0.6763014197349548,0.78660649061203,0.7853641510009766,"Are you in favor of a cut in federal income taxes, or not?",1
1446,2000,0.5007041096687317,0.6618589162826538,0.7327020168304443,Do you favor or oppose allowing individuals to invest a portion of their Social Security taxes on their own?,0
1447,2000,0.6659895181655884,0.6809182167053223,0.7103002071380615,Do you favor or oppose a 460 billion dollar tax cut for the country over the next five years?,1
1448,2000,0.4220941066741943,0.3216563463211059,0.4273040294647217,Would you support or oppose a plan to reduce federal education funding to school districts whose students don't improve on standardized tests?,0
1451,2000,0.6002269387245178,0.7317636013031006,0.749018132686615,Do you support or oppose stricter laws controlling the way political campaigns can raise and spend money?,1
1452,2000,0.5790675282478333,0.7210638523101807,0.7031377553939819,Would you support or oppose a plan in which people who chose to do so could invest some of their Social Security contributions in the stock market?,0
1460,2000,0.4290992617607116,0.4441555142402649,0.4710355401039123,"In areas where the local public schools are not meeting state standards, would you support or oppose the federal government giving parents money to send their children to private or religious schools instead?",0
1461,2000,0.4833455085754394,0.6574416160583496,0.6789719462394714,Would you support or oppose a plan in which people who chose to could invest some of their Social Security contributions in the stock market?,0
1462,2000,0.3924803733825683,0.432749330997467,0.4352058172225952,Would you support or oppose having the government give parents money to help pay for their children to attend a private or religious school instead of their local public school?,0
1476,2000,0.3436655402183532,0.4766033291816711,0.435610294342041,"Some members of Congress have proposed repealing the 4.3 cent per gallon increase in the gasoline tax that was included in the 1993 tax plan to help reduce the deficit. Some people say that this is a bad idea because it would substantially reduce the amount of federal money available for important highway and road construction projects. Based on this information, do you favor or oppose the proposal to repeal the 4.3 cent per gallon increase in the gasoline tax?",0
1489,2000,0.530118465423584,0.3717113733291626,0.3531467914581299,"Under the new welfare law, people are only allowed to receive welfare benefits for 5 years. Do you think the law should be changed so that a person who is willing to work but cannot find a job can continue to receive welfare benefits or do you think the person's welfare benefits should be cut off after 5 years?",0
1490,2000,0.893918514251709,0.9012035131454468,0.8478928804397583,"In order to give minorities more opportunity, do you believe race or ethnicity should be a factor when deciding who is hired, promoted, or admitted to college, or that hiring, promotions, and college admissions should be based strictly on merit and qualifications other than race or ethnicity?",0
1492,2000,0.5372793078422546,0.505394458770752,0.4793727397918701,Do you favor or oppose providing parents with tax money in the form of school vouchers to help pay for their children to attend private or religious schools?,0
1497,2000,0.5026469230651855,0.6244568228721619,0.6789511442184448,"As you may know, the (2000) presidential candidates have made some proposals to change the or supplement Social Security to help Americans save more money for their retirement. One of these proposals would change Social Security to allow workers to invest some of their Social Security payroll taxes in the stock market. In general, do you favor or oppose this proposal?",0
1498,2000,0.7234325408935547,0.8056327700614929,0.8173536658287048,"Another proposal would create supplemental savings program that would allow workers to put up to $2,000 a year of tax-deductible savings in retirement accounts outside the Social Security system. The government would offer matching funds based on income level. In general, do you favor or oppose this proposal?",0
1500,2000,0.6848447918891907,0.7468964457511902,0.7928138971328735,"I'd like your opinion of some programs and proposals being discussed in this country today.  Please tell me if you strongly favor, favor, oppose, or strongly oppose each one.  Eliminating the inheritance tax",1
1505,2000,0.7061566114425659,0.7747772336006165,0.8368977308273315,"Generally, do you favor or oppose this proposal (which would allow younger workers to invest a portion of their payroll taxes in private retirement accounts, which might include stocks or mutual funds, rather than having all of it go toward Social Security)?",0
1506,2000,0.5722963809967041,0.4521527290344238,0.5215784311294556,"I'm going to read descriptions of two federal programs that have been proposed to deal with the problem of failing schools. For each, please tell me whether you favor or oppose it. The first program would provide parents of a child in a failing public school with about $1,500 in federal education funds that they could use to send their child to another school. Parents could use the money to help pay the cost of a private school, or to send their child to another public school outside their district. Would you favor or oppose this program?",0
1507,2000,0.7473176121711731,0.7536627054214478,0.6937940716743469,"I'm going to read descriptions of two federal programs that have been proposed to deal with the problem of failing schools. For each, please tell me whether you favor or oppose it. The second would direct local school officials to shut down a failing school and reopen it after the principal was replaced. Poor-quality teachers would be identified and removed. Students would receive special help. Do you favor or oppose this program?",1
1508,2000,0.3395682573318481,0.3599144220352173,0.3077471256256103,Now I'd like to mention a few suggestions for how the federal government might improve education and public schools. Please tell me if you favor or oppose: Reduce federal education funding to states where the academic performance of public school students is low and has not improved in five years?,0
1509,2000,0.7219051122665405,0.6526057720184326,0.6054401397705078,Now I'd like to mention a few suggestions for how the federal government might improve education and public schools. Please tell me if you favor or oppose: Increase federal funding to states so that all 4 year olds may attend preschool?,0
1511,2000,0.643677830696106,0.6555652618408203,0.6814377307891846,Now I'd like to mention a few suggestions for how the federal government might improve education and public schools. Please tell me if you favor or oppose: Provide parents with more alternatives such as private or charter schools if they don't want to send their child to a traditional public school?,0
1520,2000,0.4186658263206482,0.6322008371353149,0.6583940982818604,Do you favor or oppose allowing individuals to invest a portion of their Social Security taxes in the US stock market?,0
1522,2001,0.4676362872123718,0.4541577696800232,0.4731903076171875,Please tell me if you agree or disagree with the following statement: Parents should get tax-funded vouchers they can use to help pay for tuition for their children to attend private or religious schools instead of public schools.,0
1525,2001,0.5443711280822754,0.6195808053016663,0.6715363264083862,Combine: Do you favor or oppose a 1.6 trillion dollar tax cut for the country over the next ten years? &amp; Do you favor or oppose George W. Bush's 1.6 trillion dollar tax cut for the country over the next ten years?,1
1527,2001,0.4967444539070129,0.4210865497589111,0.4914998412132263,"Currently, drilling for oil and natural gas is prohibited in Alaska's Arctic National Wildlife Refuge. Do you approve or disapprove of the proposal to open up the Arctic National Wildlife Refuge in Alaska for oil and natural gas drilling?",0
1536,2001,0.3395683765411377,0.4257849454879761,0.4148191213607788,"Do you agree or disagree with the following statement: If public schools fail, they should be denied federal funds, and parents should get tax funded vouchers to help pay their children's tuition at private or religious schools instead of public schools?",0
1537,2001,0.6839942932128906,0.4351755976676941,0.5340759754180908,Please tell me if you agree or disagree with the following statement: Parents should get tax-funded vouchers they can use to help pay for tuition for their children to attend private or religious schools instead of public schools.,0
1543,2001,0.6616352796554565,0.7580666542053223,0.770977258682251,"Now I am going to read you a list of some programs and proposals that are being discussed in this country today.  For each one, please tell me whether you strongly favor, favor, oppose, or strongly oppose it. An across the board income tax cut",1
1550,2001,0.4893611073493957,0.5031358599662781,0.5711712837219238,"Some people have suggested allowing individuals to invest portions of their Social Security taxes on their own, which might allow them to make more money for their retirement, but would involve greater risk. Do you think allowing individuals to invest a portion of their Social Security taxes on their own is a good idea or a bad idea?",0
1557,2001,0.6745046377182007,0.5973700881004333,0.6165255308151245,"Last year, countries that signed the Kyoto (key-OH-toe) Treaty agreed to cut back their emissions of greenhouse gases, including carbon dioxide, in an effort to reduce global warming. Industrialized countries like the United States would be required to cut back more than developing countries, like China and India. Since the U.S. produces more greenhouse gases than any other country, do you think it should abide by the treaty, or do you think the U.S. should reject the treaty because it is unfair and might affect the U.S. economy?",0
1570,2001,0.7268208265304565,0.7725405693054199,0.7110410928726196,"This year, the Social Security fund has a surplus because it has taken in more money than it has distributed in benefits. The money is supposed to be saved for future retirees. Do you think it is acceptable for the government to use some of the current surplus from Social Security to pay for things like the military, education, or prescription drug coverage?",0
1571,2001,0.2420248985290527,0.3653895258903503,0.4240871667861938,"The Bush energy bill would provide tax breaks for development of energy sources, provide some incentives for conservation efforts, and allow oil drilling in part of the Arctic National Wildlife Refuge. It does not include higher standards for fuel emissions. The cost is estimated at over $33 billion dollars. Do you approve or disapprove of this plan?",0
1572,2001,0.5687600374221802,0.3722708821296692,0.3811863660812378,Do you favor or oppose George W. Bush's tax cut of at least 1.35 trillion dollars that will be enacted over the next ten years?,0
1589,2001,0.7834667563438416,0.8028823137283325,0.7147939801216125,"Based on what you have heard or read, do you favor or oppose Congress passing legislation that would do each of the following? How about make the recently passed tax cuts take effect immediately?",1
1590,2001,0.6510409116744995,0.6076382398605347,0.6909036040306091,"Based on what you have heard or read, do you favor or oppose Congress passing legislation that would do each of the following? How about pass new tax cuts for businesses?",1
1593,2001,0.8679808378219604,0.9021459817886353,0.8004603385925293,"Based on what you have heard or read, do you favor or oppose Congress passing legislation that would do each of the following? How about pass new tax cuts for low and moderate income workers?",0
1605,2001,0.4713791012763977,0.4979484677314758,0.4798900485038757,"In areas where the local public schools are not meeting state standards, would you support or oppose the federal government giving parents money to send their children to private or religious schools instead?",0
1607,2001,0.3799452185630798,0.4045450687408447,0.3985729813575744,Do you think the federal government should or should not allow oil drilling in the Arctic National Wildlife Refuge in Alaska?,0
1610,2001,0.7300437688827515,0.7130822539329529,0.6843788623809814,Would you support or oppose a proposal to reduce the tax cut in future years if the federal budget surplus turns out to be lower than expected?,0
1611,2001,0.6077818870544434,0.794700562953949,0.840674877166748,Do you support or oppose stricter laws controlling the way political campaigns can raise and spend money?,1
1612,2001,0.4241417050361633,0.6034324169158936,0.5413907766342163,Would you support or oppose a plan in which people who chose to could invest some of their Social Security contributions in the stock market?,0
1633,2001,0.4859337210655212,0.6776591539382935,0.6547235250473022,George W Bush reversed a campaign promise to reduce the emission of carbon dioxide from power plants which many experts believe contributes to global warming. He said that requiring carbon dioxide controls at the this time would add too much to the cost of power production and that the nation instead needs an overall national energy strategy. Do you support or oppose Bush's decision not to reduce the emission of carbon dioxide from power plants?,0
1634,2001,0.7302592992782593,0.745732307434082,0.7380235195159912,"The US and many of its allies signed an international treaty known as the Kyoto Accord under which many developed countries promised to limit production of gases such as carbon dioxide. Opponents say its provisions would hurt the US economy by restricting use of coal, oil and other fossil fuels, and that the Accord places an unfair burden on the US when compared with other countries. Supporters say the US is a major producer of the gases which cause global warming and should do its part in reducing them. Do you think the US should abide by the provisions of the Kyoto Accord, or not?",0
1635,2001,0.5267690420150757,0.4504323601722717,0.3474652767181396,"A few years ago, the US Forest Service began charging people a user fee to visit national forests. Opponents say that because these are public lands, access to them should be free. Supporters say that anyone who uses public lands for their enjoyment should be required to pay a user fee. Should access to public lands be free, or do you think those who use public lands should pay a user fee?",0
1636,2001,0.249269962310791,0.191398799419403,0.2401822805404663,"Some national parks are very popular and draw large crowds. In managing those parks, officials must decide between providing more access to the public by adding roads and accomodations, or protecting natural habitats and wildlife by not increasing, or even restricting, public access. Would you prefer to see park officials provide greater public access to the most popular parks, or would you prefer that they restrict public access in order to protect the natural habitats and wildlife?",0
1637,2001,0.7905176877975464,0.8910964131355286,0.8649293780326843,"One proposed system of reducing the impact of motor vehicle traffic on the most popular national parks is to require motorists to park their vehicles and use buses, trams or other forms of public transportation to reach places inside the national park. Would you favor or oppose such a system?",0
1638,2001,0.7845394611358643,0.7580649256706238,0.7645057439804077,"Do you favor protecting the areas where wolves and grizzly bears are still living now, even if it means limiting commercial activities such as logging, building roads, mining and oil or gas drilling in those areas, or do you oppose that?",1
1639,2001,0.542183518409729,0.6705971956253052,0.7178373336791992,"Before Clinton left office he ordered a ban on logging and road building on nearly 60 million acres of national forests, or about 30% of the toal acreage in the forest system. Supporters say the ban is needed to protect the forests and wildlife that lives in them. Opponents say it will cut too deeply into the nations timber supply and increase the likelihood of forest fires. Do you approve or disapprove of the ban on logging and road building in national forests, or not?",0
1640,2001,0.2681999206542969,0.203348159790039,0.4064595699310303,"Before Clinton left office he set aside millions of acres of federal lands as national monuments, saying they are environmentally important areas that should be protected from development. Aides to President Bush say the new administration may change some of those orders and open the land to commercial use, such as mining, logging and off-road vehicles. Would you support or oppose opening up these lands to commercial use?",1
1641,2001,0.5371867418289185,0.525141716003418,0.6178227066993713,One proposal in President Bush's budget to Congress would give the Interior Secretary authority to decide which plants and animals should be protected under the 1973 Endangered Species Act. It would also limit the right of the public to sue the Interior Department to get rare plants and animals listed and their habitats designated. Do you support or oppose putting a limit on public lawsuits under the Endangered Species Act?,0
1642,2001,0.6880020499229431,0.6154898405075073,0.5905392169952393,"Arsenic is a known cancer-causing agent which occurs in water either naturally or because of activities such as mining. Federal regulations set limits on the level of arsenic allowable in drinking water. Bush overturned a Clinton administration ruling which would have reduced that level by 80%. Bush said that Clinton's proposed rule would cost local water districts too much money, and that his administration would find a less costly way to reduce arsenic levels. Do you support or oppose Bush's action in overturning the regulations to reduce arsenic in drinking water?",1
1643,2001,0.317749559879303,0.3069133162498474,0.3683032393455505,"Do you favor or oppose allowing motorized vehicles such as cars, off-road vehicles, motorcycles, snow-mobiles and sport utility vehicles to have access to wilderness areas in the US?",0
1645,2001,0.4820790886878967,0.2999203205108642,0.4275791049003601,Geologists estimate that the Arctic National Wildlife Refuge in Alaska could supply enough oil to fuel US consumption for between 6 months and 3 years. Supporters of drilling say the country needs to do whatever it can to expand oil supplies. Opponents of drilling say it would damage the environment in an unspoiled part of the country. Do you approve or disapprove of drilling for oil in the Arctic National Wildlife Refuge in Alaska?,0
1646,2001,0.4229441881179809,0.2961528897285461,0.3762805461883545,The Bush administration is thinking of opening up national forests in the northern Rocky Mountains for oil and gas drilling. Do you support or oppose this?,0
1647,2001,0.3864343166351318,0.3485596776008606,0.1967934370040893,"Now I would like to mention several proposals that have been made to help solve America's energy problems. For each one, please tell me whether you favor or oppose that proposal: Relax clean air and environmental standards?",1
1649,2001,0.3296781182289123,0.2031913995742797,0.299806535243988,"Now I would like to mention several proposals that have been made to help solve America's energy problems. For each one, please tell me whether you favor or oppose that proposal: Make permitting and building new power plants easier?",1
1652,2001,0.4622788429260254,0.4963289499282837,0.4716042280197143,"Now I would like to mention several proposals that have been made to help solve America's energy problems. For each one, please tell me whether you favor or oppose that proposal: Allow drilling for oil and gas in the Alaskan Arctic National Wildlife Refuge?",0
1657,2001,0.7052212953567505,0.6325810551643372,0.6419907212257385,"President Bush has announced that the US will not join the proposed Kyoto Treaty on global warming. Do you think that the US should join the treaty, should not join the treaty, or do you not know enough to say?",0
1660,2001,0.4383130669593811,0.3190223574638366,0.3086985945701599,"As you may know, Congress recently passed and President Bush signed a bill that will cut taxes by an estimated $1.35 trillion over 11 years. Do you favor or oppose this tax cut?",0
1674,2001,0.4815539717674255,0.6685918569564819,0.6311740279197693,"It is now agreed that, because the US is in a recession and at war, the country will be in a deficit for the next few years. Recognizing the fact that additional spending or tax cuts would add to the deficit, would you favor or oppose: Providing tax cuts to businesses?",1
1676,2001,0.204158067703247,0.2067912220954895,0.3073110580444336,"It is now agreed that, because the US is in a recession and at war, the country will be in a deficit for the next few years. Recognizing the fact that additional spending or tax cuts would add to the deficit, would you favor or oppose: Providing tax cuts for upper-income individuals?",1
1678,2001,0.7902635931968689,0.7828141450881958,0.761448860168457,"It is now agreed that, because the US is in a recession and at war, the country will be in a deficit for the next few years. Recognizing the fact that additional spending or tax cuts would add to the deficit, would you favor or oppose: Increasing spending on education?",1
1679,2001,0.8606526851654053,0.8132672905921936,0.8198172450065613,"It is now agreed that, because the US is in a recession and at war, the country will be in a deficit for the next few years. Recognizing the fact that additional spending or tax cuts would add to the deficit, would you favor or oppose: Providing tax cuts for middle- and low-income individuals?",0
1681,2001,0.3487173914909363,0.4825529456138611,0.6396288871765137,A proposal has been made that would allow people to put a portion of their Social Security payroll taxes into personal retirement accounts that would be invested in stocks and bonds. Some people think that individuals would have more money for retirement if they were allowed to invest and manage some of their Social Security payroll taxes themselves. Others think that it is too risky and could leave some people without adequate money for retirement if the stock market were to decline in value significantly. Do you favor or oppose this proposal?,0
1683,2001,0.6412208080291748,0.6659824252128601,0.604750394821167,Now a question about proposals to test children in grades 3 through 8 in reading and math. Do you favor or oppose: Using federal government money to reward states where test results improve,0
1684,2001,0.3938251733779907,0.371030330657959,0.3449321985244751,Now a question about proposals to test children in grades 3 through 8 in reading and math. Do you favor or oppose Giving less federal government money to states where schools fail to improve,0
1686,2001,0.8461199998855591,0.7878260612487793,0.7803962230682373,"In general, do you favor or oppose the federal government targeting money in school districts which serve many low income families?",1
1690,2001,0.6155787110328674,0.5908247232437134,0.6276387572288513,Would you favor or oppose requiring everyone in the United States to carry an identification card issued by the federal government?,0
1704,2002,0.6218156814575195,0.7418766021728516,0.7847259640693665,Would you favor or oppose new federal laws limiting the amount of money that any individual or group can contribute to the national political parties?,1
1706,2002,0.5228739380836487,0.5616306066513062,0.6452745199203491,"Some people have suggested allowing individuals to invest portions of their Social Security taxes on their own, which might allow them to make more money for their retirement, but would involve greater risk. Do you think allowing individuals to invest a portion of their Social Security taxes on their own is a good idea or a bad idea?",0
1710,2002,0.2635906338691711,0.2838950753211975,0.2801332473754883,"Currently parties are able to raise unlimited amounts of money from individuals and organizations to spend on issue ads during political campaigns -- called soft money. Do you think these types of contributions should be allowed, or do you think they should be banned?",1
1722,2002,0.6908848285675049,0.522516131401062,0.5013107061386108,Do you support or oppose providing parents in low-income families with tax money in the form of school vouchers to help pay for their children to attend private or religious schools?,0
1723,2002,0.5794628858566284,0.5385040640830994,0.5152817964553833,Please tell me if you agree or disagree with the following statement: Parents should get tax-funded vouchers they can use to help pay for tuition for their children to attend private or religious schools instead of public schools.,0
1732,2002,0.4946520924568176,0.5620232820510864,0.5882396697998047,A proposal has been made that would allow people to put a portion of their Social Security payroll taxes into personal retirement accounts that would be invested in private stocks and bonds. Do you favor or oppose this proposal?,0
1737,2002,0.5921717882156372,0.5795217752456665,0.563959002494812,(FORM B) Would you support or oppose a law requiring all adults in this country to carry a national identification card that includes information such as their photograph and social security number?,0
1739,2002,0.5099331140518188,0.5933190584182739,0.6759077310562134,A proposal has been made that would allow people to put a portion of their Social Security payroll taxes into personal retirement accounts that would be invested in private stocks and bonds. Do you favor or oppose this proposal?,0
1740,2002,0.6031139492988586,0.7229911088943481,0.6772090196609497,"As you may know, the federal income tax cuts passed into law last year are set to expire in 2011. Would you favor or oppose making those tax cuts permanent?",0
1741,2002,0.4185901284217834,0.4302396178245544,0.4241085648536682,"Would you favor new federal income tax cuts in addition to those passed last year, or do you think the tax cuts passed last year are sufficient?",1
1742,2002,0.5064870715141296,0.5245531797409058,0.399486243724823,"Now, I would like to ask you a question about taxes that are paid on money or assets which are inherited when someone dies. As you may know, federal inheritance taxes currently apply only to estates valued at more than $1 million. Which of the following would you prefer to see Congress do: 1 Change the laws to eliminate all inheritance taxes on all estates or 2 leave inheritance tax laws unchanged?",0
1744,2002,0.3352672457695007,0.4307689666748047,0.5020822286605835,"Currently, drilling for oil and natural gas is prohibited in Alaska's Arctic National Wildlife Refuge. Do you approve or disapprove of the proposal to open up the Arctic National Wildlife Refuge in Alaska for oil and natural gas drilling?",0
1745,2002,0.0609920024871826,0.1680429577827453,0.156477689743042,"The president's $1 trillion tax plan calls for two more rounds of tax cuts, scheduled for 2004 and 2006. Do you think those future cuts should still go through even if that means money will have to be taken out of the Social Security funds to pay for other government programs as a result, or do you think the 2004 and 2006 tax cuts should not go through if that is the case?",0
1746,2002,0.0742418766021728,0.1167789101600647,0.1586735248565673,"Do you think the tax cuts scheduled for 2004 and 2006 should still go through even if that means money will have to be taken out of the Social Security funds and the national debt will be increased to pay for other government programs as a result, or do you think the tax cuts scheduled for 2004 and 2006 should not go through if that is the case?",0
1747,2002,0.6158150434494019,0.6425889730453491,0.5016770362854004,"Some legislators have proposed that the scheduled tax cuts for 2004 and 2006 not be given to families earning $130,000 or more a year. The money would be used instead to pay for government programs and reduce the national debt. Are you in favor of eliminating the future tax cuts for families earning more than $130,000 a year, or are you opposed to it?",0
1751,2002,0.5163323879241943,0.5707858800888062,0.4541385173797607,George Bush has also said that he would consider opening up part of the Alaskan Arctic Wildlife refuge to oil and gas exploration. Do you approve or disapprove of this proposal?,0
1754,2002,0.55668044090271,0.6821281909942627,0.8069354295730591,"Last year a bill that would ban soft money was passed by the Senate but not by the House. By softmoney I mean the unlimited donations made by individuals, labor unions and corporations to political parties. Would you be in favor of, or opposed to the passage of this campaign finance reform bill through the House?",1
1757,2002,0.3727593421936035,0.5946247577667236,0.5610886216163635,Do you approve or disapprove of Bush's proposal to allow individuals to divert part of their Social Security payroll taxes into private accounts whihc they could personally invest in the stock market for their retirement?,0
1760,2002,0.7687820792198181,0.7241939902305603,0.6946265697479248,"I'm going to read you several proposals that Congress is considering, and for each one, I'd like to know whether you favor or oppose that proposal: Providing tax cuts to individuals?",1
